entity_uuid,customer_uuid,created_at,updated_at
4e1e800f-c078-c6fc-3b58-be548544305b,406658c2-a47b-824c-ed5a-601054a62403,2016-10-21 18:21:09.5173,2016-10-21 18:21:09.516868
4e1e800f-c078-c6fc-3b58-be548544305b,406658c2-a47b-824c-ed5a-601054a62403,2016-10-21 18:21:09.5173,2016-10-21 18:21:09.516868
4e1e800f-c078-c6fc-3b58-be548544305b,406658c2-a47b-824c-ed5a-601054a62403,2016-10-21 18:21:09.5173,2016-10-21 18:21:09.516868
4e1e800f-c078-c6fc-3b58-be548544305b,406658c2-a47b-824c-ed5a-601054a62403,2016-10-21 18:21:09.5173,2016-10-21 18:21:09.516868
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,cc18a14a-afb8-776d-6af5-7eefd302c7ab,2016-10-21 18:20:49.920811,2016-10-21 18:20:49.920467
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,7f4553d5-f415-301b-1494-94f0335f9d47,2016-10-21 18:20:35.920194,2016-10-21 18:20:35.919912
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,33118575-a7c7-ec9f-2393-ebf44d873357,2016-10-21 18:20:21.652238,2016-10-21 18:20:21.651864
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,9ca46936-d0dc-21a1-306b-c28a59cb1555,2016-10-21 18:19:58.77455,2016-10-21 18:19:58.774206
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
4e1e800f-c078-c6fc-3b58-be548544305b,7929c906-4659-6299-2e47-dc4d500b9df7,2016-10-21 18:19:44.828659,2016-10-21 18:19:44.828391
