event_uuid,relationship_to_event,entity_uuid,type,relationship_detail,created_at,updated_at
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,speaker,21c9dae5-93a2-27f9-5694-34615541f725,Person,,2016-07-05 18:05:15.247732,2016-07-05 18:05:15.247206
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,venue,9fa8341c-f893-b83a-7cd1-882a4ef285e8,Address,,2016-07-05 18:03:10.668225,2016-07-05 18:03:10.66789
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,venue,068fcb58-4d5f-4543-fa16-b295ba22393c,Address,,2016-07-05 18:03:09.441813,2016-07-05 18:03:09.441447
3f1c4d95-f066-2f5a-2cbf-a534e1b63a3e,organizer,73aaac89-1503-71e5-763f-b333e854ae04,Organization,,2016-07-02 00:14:10.077884,2016-07-02 00:14:10.077682
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,077f24ec-111f-f55f-7f5b-2e420a7ed319,Person,,2016-06-30 18:43:08.7263,2016-06-30 18:43:08.725959
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,822baac8-d9df-0678-6f54-b973952fcad7,Person,,2016-06-30 18:42:08.771707,2016-06-30 18:42:08.77114
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,7e58f0e1-0c4b-090f-0da4-29945ef8a786,Person,,2016-06-30 18:14:04.852754,2016-06-30 18:14:04.852441
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,e64b539a-331f-3a3a-8937-96965e144df7,Person,,2016-06-30 18:11:53.675813,2016-06-30 18:11:53.675243
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,92da1221-8bc0-8212-4be6-2e68cd5f05b1,Person,,2016-06-30 18:06:02.740153,2016-06-30 18:06:02.739623
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,9998667e-5c3b-1d30-7d19-40bba2cd4ed3,Person,,2016-06-30 18:04:15.192815,2016-06-30 18:04:15.192234
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,337049ee-04b0-0b7a-1629-19e6715e0713,Person,,2016-06-30 18:03:41.306439,2016-06-30 18:03:41.305923
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,a22ff0f9-6d5c-d35f-9d9b-f902b86e1191,Person,,2016-06-30 18:02:46.227558,2016-06-30 18:02:46.22707
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,44dbcc0e-7418-8e70-a8f5-97361c1c1983,Person,,2016-06-30 16:40:30.647691,2016-06-30 16:40:30.647078
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,7ecd73be-81f9-0c69-cc07-882a8146de1c,Person,,2016-06-30 16:40:16.508652,2016-06-30 16:40:16.508296
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,f9c4a6c8-67d4-ba41-9611-a5ca8a6707f5,Person,,2016-06-30 16:34:26.913863,2016-06-30 16:34:26.913432
f9f9fb0e-6559-9d3d-39c8-b687003b8871,speaker,636f120d-098a-7be4-86a5-e5dcf23ce0c8,Person,,2016-06-22 14:40:59.938373,2016-06-22 14:40:59.937784
f9f9fb0e-6559-9d3d-39c8-b687003b8871,speaker,db69b4df-3b82-bd7f-8087-069af0a3704f,Person,,2016-06-22 14:39:58.259256,2016-06-22 14:39:58.258959
f9f9fb0e-6559-9d3d-39c8-b687003b8871,speaker,5e3d2d56-50e5-c952-1fdf-4de046728223,Person,,2016-06-22 14:38:40.52762,2016-06-22 14:38:40.527291
f9f9fb0e-6559-9d3d-39c8-b687003b8871,speaker,3ed710c7-1811-dcfc-6034-03bc9db3d09c,Person,,2016-06-22 14:37:54.438721,2016-06-22 14:37:54.438238
f9f9fb0e-6559-9d3d-39c8-b687003b8871,speaker,42c75978-ede8-deba-cad5-946331ebc538,Person,,2016-06-22 14:37:30.046393,2016-06-22 14:37:30.045898
f9f9fb0e-6559-9d3d-39c8-b687003b8871,speaker,5113f76a-3766-7621-48a9-77c77da29a3b,Person,,2016-06-22 14:36:31.603185,2016-06-22 14:36:31.602819
f9f9fb0e-6559-9d3d-39c8-b687003b8871,speaker,fe8c99c6-d98f-ff66-113b-78f4fe8929c0,Person,,2016-06-22 14:36:00.501673,2016-06-22 14:36:00.501236
f9f9fb0e-6559-9d3d-39c8-b687003b8871,ntinmarket,ed3a589d-c9a7-3cbb-9feb-245f011e1d54,Market,,2016-06-22 14:30:38.29659,2016-06-22 14:30:38.296359
f9f9fb0e-6559-9d3d-39c8-b687003b8871,ntinmarket,14364faa-63f9-0d45-7b6a-7378113364a2,Market,,2016-06-22 14:30:13.291011,2016-06-22 14:30:13.290614
498e9a7d-83b1-781c-bce1-cfaa41c937dc,ntinmarket,c4d8caf3-5fe7-359b-f9f2-2d708378e4ee,Market,,2016-06-15 20:27:22.343288,2016-06-15 20:27:22.342865
498e9a7d-83b1-781c-bce1-cfaa41c937dc,ntinmarket,e69d7dbc-b29e-a56f-6dfa-f664b545fd29,Market,,2016-06-15 20:27:04.370722,2016-06-15 20:27:04.370301
498e9a7d-83b1-781c-bce1-cfaa41c937dc,organizer,7330d2d5-6b24-9553-ca0b-4c724d01aa3d,Organization,,2016-06-15 20:26:21.449244,2016-06-15 20:26:21.448709
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,6bbee73e-72ca-be5f-9cd2-ddc54a8b237f,Person,,2016-06-15 20:16:13.325807,2016-06-15 20:16:13.325221
498e9a7d-83b1-781c-bce1-cfaa41c937dc,speaker,e18211eb-69e5-4473-e75d-bbf60341760a,Person,,2016-06-15 20:15:22.623945,2016-06-15 20:15:22.623387
498e9a7d-83b1-781c-bce1-cfaa41c937dc,venue,c304f77a-8613-f45f-fd6f-1590ca27d936,Address,,2016-06-15 20:14:15.53382,2016-06-15 20:14:15.533441
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,ntinmarket,dbca89fa-f083-5438-b4ad-d3fdeceb78e7,Market,,2016-06-12 11:12:17.626268,2016-06-12 11:12:17.625869
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,ff2e8a28-8be7-75a4-1355-d76aed738bf9,Organization,,2016-06-12 05:33:31.245438,2016-06-12 05:33:31.245117
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,ed21c844-e3d4-7201-0052-c31f8dc3b471,Organization,,2016-06-12 05:33:15.855543,2016-06-12 05:33:15.854975
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,4e52dfd7-78c4-73f9-1bca-ddae550ad2c9,Organization,,2016-06-12 05:33:01.594027,2016-06-12 05:33:01.593521
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,63dd0200-bb97-693c-52e4-e09ec4d53483,Organization,,2016-06-12 05:32:45.514491,2016-06-12 05:32:45.514129
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,2271f49a-b98e-3942-6f28-32ecf4de0220,Organization,,2016-06-12 05:32:18.042252,2016-06-12 05:32:18.041944
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,ab35b82f-7bbc-2a31-7394-66af5ca94051,Organization,,2016-06-12 05:31:50.052676,2016-06-12 05:31:50.052357
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,81e73a28-0d7b-e481-66e3-6ce87c68bd32,Organization,,2016-06-12 05:28:35.253935,2016-06-12 05:30:46.927983
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,fd80725f-53fc-7009-9878-aeecf1e9ffbb,Organization,,2016-06-12 05:28:24.019829,2016-06-12 05:30:42.107804
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,eaf7c7bb-36e2-e38b-77ec-94e7e06daea9,Organization,,2016-06-12 05:29:14.929933,2016-06-12 05:30:38.3518
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,exhibitor,9bf0fbd7-5e38-d9ae-a274-35fbb6b4701e,Organization,,2016-06-12 05:30:32.188989,2016-06-12 05:30:32.188359
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,speaker,5bc6f439-fb39-329e-aac8-01efa8b01f67,Person,,2016-06-12 05:12:44.842349,2016-06-12 05:12:44.842005
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,speaker,47eec237-73c6-ddb4-b831-ac20ddccd983,Person,,2016-06-12 05:12:43.043755,2016-06-12 05:12:43.043425
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,speaker,fc9c1900-3ecc-a87e-6af5-e1b0634a3652,Person,,2016-06-12 05:11:38.433748,2016-06-12 05:11:38.43343
2d35a13c-d9c9-314e-3f1d-97a28bdc0dd0,venue,291d88c4-af95-1bbe-b295-75c03da27709,Address,,2016-06-12 02:27:54.491664,2016-06-12 02:27:54.491405
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,1eff0791-3006-a775-3fc4-28e7f80df812,Organization,,2016-06-10 11:42:05.152937,2016-06-10 11:42:05.152394
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,61982eb8-b935-eeb6-093e-67697cc01208,Organization,,2016-06-10 11:40:59.784867,2016-06-10 11:40:59.784389
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,bc56bca4-6707-9513-a29f-ab15a61adc48,Organization,,2016-06-10 11:40:14.963794,2016-06-10 11:40:14.963481
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,90466e31-129a-a58c-c47b-ed82fd1377bb,Organization,,2016-06-10 11:37:41.674052,2016-06-10 11:37:41.673498
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,9383b69f-48bf-3770-cc99-064e40b98bca,Organization,,2016-06-10 11:37:04.333304,2016-06-10 11:37:04.332947
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,1e50ddc5-bff5-7294-59f2-7bef9b7086fe,Organization,,2016-06-10 11:35:48.014052,2016-06-10 11:35:48.013688
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,f267a617-e1ce-fa6e-b440-9adb8ff09caf,Organization,,2016-06-10 11:35:07.345135,2016-06-10 11:35:07.344619
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,a893eef4-75be-91d5-89f0-98509d78e6f6,Organization,,2016-06-10 11:34:21.059259,2016-06-10 11:34:21.058734
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,d65a30ea-dff5-aac3-385c-0348dfa35e5c,Organization,,2016-06-10 11:33:58.782355,2016-06-10 11:33:58.782011
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,9876077e-708a-dba7-c0e6-b00c8d97ae4d,Organization,,2016-06-10 11:33:30.044631,2016-06-10 11:33:30.044311
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,14f9e4c6-c0ff-1be0-161e-ae72a9cc9316,Organization,,2016-06-10 11:26:56.815084,2016-06-10 11:26:56.814769
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,adc166cf-c297-6b38-3b5a-5003d44d15f5,Organization,,2016-06-10 11:25:15.203119,2016-06-10 11:25:15.202811
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,7ef1577a-8779-8044-4a42-669b796f8e4f,Organization,,2016-06-10 11:24:37.395552,2016-06-10 11:24:37.395204
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,2dd81d62-bb65-6587-b1df-d98b34ab317e,Organization,,2016-06-10 11:24:00.819587,2016-06-10 11:24:00.819266
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,080d922c-318d-5f55-6b7a-5cb1c7b410bc,Organization,,2016-06-10 11:23:04.221399,2016-06-10 11:23:04.220869
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,48dbfae0-6647-9713-b792-72a0a4ea238d,Organization,,2016-06-10 11:22:06.527328,2016-06-10 11:22:06.526949
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,91b015c1-d63c-7e8d-aa62-cc3fc2cd5b10,Organization,,2016-06-10 11:20:20.126302,2016-06-10 11:20:20.12578
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,9790e497-a7cf-52dc-c852-f7770c0ad4b7,Organization,,2016-06-10 11:19:32.799358,2016-06-10 11:19:32.799035
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,837ad05a-425e-95ef-ac60-883f89524b2b,Organization,,2016-06-10 11:18:28.676543,2016-06-10 11:18:28.676086
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,148d7679-c328-4f60-09a8-fa26d82e5358,Organization,,2016-06-10 11:18:03.323584,2016-06-10 11:18:03.32313
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,5732f882-ce88-4954-eb91-1f5f65907e4b,Organization,,2016-06-10 11:17:23.710319,2016-06-10 11:17:23.709922
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,84f49005-85dd-e7af-74bd-f12cce5238eb,Organization,,2016-06-10 11:15:08.39427,2016-06-10 11:15:08.393718
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,17f84917-5568-f1e2-508a-44c37b8070c8,Organization,,2016-06-10 11:13:49.363618,2016-06-10 11:13:49.363064
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,7dd26818-843a-d792-1675-b7dae4d2da2d,Organization,,2016-06-10 11:12:49.442216,2016-06-10 11:12:49.44172
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,11e04a63-64c8-dc2e-9eda-f0be453c8c8f,Organization,,2016-06-10 11:11:16.038935,2016-06-10 11:11:16.038634
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,f9ac757a-292b-a2bc-3407-2b0b74a9f2b7,Organization,,2016-06-10 11:10:55.775954,2016-06-10 11:10:55.775457
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,3d03289d-a857-bc80-e73e-6cd18964dbf6,Organization,,2016-06-10 11:10:18.302683,2016-06-10 11:10:18.302173
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,1c749f29-de15-bc2a-6cef-73643a25ece0,Organization,,2016-06-10 11:09:44.053526,2016-06-10 11:09:44.053183
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,c66a6776-37f6-301b-6938-9dd218005bb6,Organization,,2016-06-10 11:09:24.738592,2016-06-10 11:09:24.738265
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,exhibitor,c13fc3f5-6944-d73a-5ffe-b458060dac4e,Organization,,2016-06-10 11:08:58.216911,2016-06-10 11:08:58.216396
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,speaker,0a5a048c-930d-cc62-dfa0-4a8fd2bd5e7c,Person,,2016-06-10 11:02:34.782708,2016-06-10 11:02:34.782201
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,speaker,7fd19107-9bee-a7ac-0516-e151660d048c,Person,,2016-06-10 10:59:48.574269,2016-06-10 10:59:48.573894
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,4b9cf36b-3676-91f2-a60f-ed9d504d18c7,Person,,2016-06-10 09:46:49.753464,2016-06-10 09:46:49.752085
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,a0d47898-3e3c-c931-9ae8-467c94bb399b,Person,,2016-06-10 09:45:35.832577,2016-06-10 09:45:35.832036
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,2260411a-1474-c0fb-0903-03b30a2e36cd,Person,,2016-06-10 09:40:58.17722,2016-06-10 09:40:58.176868
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,a1fadfc2-7fb6-a7e3-957d-b305716f18aa,Person,,2016-06-10 09:37:31.915903,2016-06-10 09:37:31.915381
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,1fccf6b7-c712-e96d-120a-0b53a2fea696,Person,,2016-06-10 09:34:54.136764,2016-06-10 09:34:54.136291
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,5a6b0dc5-cfb8-d8ba-ef8b-0a43f672cf67,Person,,2016-06-10 09:32:48.476575,2016-06-10 09:32:48.476189
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,7244424e-63f0-96d0-acd4-57b6c4c7d142,Person,,2016-06-10 09:27:20.324904,2016-06-10 09:27:20.324554
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,683d6af5-c2ba-7f98-0b2e-dfe519986b28,Person,,2016-06-10 09:22:49.911064,2016-06-10 09:22:49.91044
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,a4327bcb-3451-cf63-4845-b0fa3bdcb4d5,Person,,2016-06-10 09:16:25.345588,2016-06-10 09:16:25.345044
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,789e5d21-3955-f0ee-e386-72767c9bc717,Person,,2016-06-10 09:12:47.668992,2016-06-10 09:12:47.668634
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,86d2d885-2bfd-3056-6449-60b16ea365d0,Person,,2016-06-10 09:09:18.722164,2016-06-10 09:09:18.721666
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,59b89e12-02a8-3442-b8e7-19bbcc8eccb7,Person,,2016-06-10 09:02:38.836235,2016-06-10 09:02:38.835867
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,73d1407c-5997-1789-f8ef-545972a1069a,Person,,2016-06-10 09:00:40.915158,2016-06-10 09:00:40.914827
bb87545b-913b-19d7-5bd1-01c4d75e6e76,speaker,4ec250ef-ff90-d847-8c19-a3241ef62bae,Person,,2016-06-10 08:56:18.812149,2016-06-10 08:56:18.811502
bb87545b-913b-19d7-5bd1-01c4d75e6e76,ntinmarket,dbca89fa-f083-5438-b4ad-d3fdeceb78e7,Market,,2016-06-10 08:43:59.602227,2016-06-10 08:43:59.601885
bb87545b-913b-19d7-5bd1-01c4d75e6e76,organizer,df9b9f3c-a1a5-7235-16d8-54c32d40ebaf,Organization,,2016-06-10 08:43:21.235053,2016-06-10 08:43:21.234618
bb87545b-913b-19d7-5bd1-01c4d75e6e76,venue,855876c2-bf47-a130-35f8-365b6523b9a6,Address,,2016-06-10 08:42:26.782853,2016-06-10 08:42:26.782556
bb87545b-913b-19d7-5bd1-01c4d75e6e76,venue,110c5a11-287d-b696-02eb-a04b816b27ae,Address,,2016-06-10 08:42:26.225981,2016-06-10 08:42:26.22567
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,71b1ca54-64c2-a83f-f8fc-b97a7588fe2c,Person,,2016-06-06 09:18:51.988537,2016-06-09 09:33:58.598962
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,48a52c13-21b1-d495-f081-aa638b2404a2,Person,,2016-06-06 09:28:36.42566,2016-06-09 09:32:19.563075
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,8c9bd9f5-689e-401b-7065-ee83cec777e2,Person,,2016-06-06 09:23:24.386513,2016-06-09 09:31:27.905456
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,26d0f521-9769-ef0a-e8f6-f1763eb7c813,Person,,2016-06-06 09:25:56.309887,2016-06-09 09:30:23.979963
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,3967ca28-ccd5-d070-ff6a-51234f0839ae,Person,,2016-06-06 09:26:37.791025,2016-06-09 09:29:19.913735
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,6d3bd79d-71b1-88c4-9997-187fd8c3aa44,Person,,2016-06-06 09:17:42.216544,2016-06-07 12:29:51.934769
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,966925f3-7cdb-7af8-97f1-9b9e5f0215b4,Person,,2016-06-06 09:30:13.198358,2016-06-06 09:30:13.197965
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,92b6bdf4-e90e-fd8a-d58e-658f28705cf9,Person,,2016-06-06 09:28:54.279018,2016-06-06 09:28:54.278671
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,f41cb753-2fda-b480-26a5-107d9fa15e75,Person,,2016-06-06 09:28:16.26361,2016-06-06 09:28:16.263148
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,4cdee985-c28a-8764-6f84-cb336ed5589a,Person,,2016-06-06 09:27:53.159759,2016-06-06 09:27:53.159343
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,7dfbda6d-5bdb-5836-33c8-772a4800ac7b,Person,,2016-06-06 09:27:31.853486,2016-06-06 09:27:31.853032
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,405bf909-42f8-b173-5c5b-1b307c508740,Person,,2016-06-06 09:27:09.968568,2016-06-06 09:27:09.96812
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,fa9e6c1c-4973-674a-5092-8cc0d1ffdbf4,Person,,2016-06-06 09:25:33.002211,2016-06-06 09:25:33.001745
209c3e43-0fbe-fcbb-12f9-3f3b71e9f661,speaker,e3fa3222-0009-4428-0657-d705a8cacbb7,Person,,2016-06-06 09:24:56.813318,2016-06-06 09:24:56.812798
4ad726f8-f745-2524-21fc-47476a1e8daa,ntinmarket,2f47ba93-33d3-61fe-de89-0fe8a4a8366b,Market,,2016-06-03 13:00:35.080834,2016-06-03 13:00:35.080404
4ad726f8-f745-2524-21fc-47476a1e8daa,ntinmarket,ae5718dc-8602-c733-e62b-28e6167091ad,Market,,2016-06-03 12:59:51.846195,2016-06-03 12:59:51.845797
4ad726f8-f745-2524-21fc-47476a1e8daa,venue,94fb94f5-8b9c-cc30-5b41-76d49450b4e0,Address,,2016-06-03 12:56:13.884903,2016-06-03 12:56:13.884538
4ad726f8-f745-2524-21fc-47476a1e8daa,venue,fb146d95-e52a-a983-1a02-ed0bb3558054,Address,,2016-06-03 12:56:12.911562,2016-06-03 12:56:12.911177
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,organizer,b3bac9d0-5439-2608-1606-70e9a2d8f22d,Organization,,2016-06-03 12:40:59.21456,2016-06-03 12:40:59.214104
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,ntinmarket,dbca89fa-f083-5438-b4ad-d3fdeceb78e7,Market,,2016-06-03 12:40:39.961723,2016-06-03 12:40:39.961476
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,venue,98efaf03-21ad-6929-9eae-ff89b9a0d1e9,Address,,2016-06-03 12:39:07.912012,2016-06-03 12:39:07.911796
955c5ab7-f508-a14a-4b44-1a4c83ac1e8c,venue,c696e75e-0a80-0b48-fac1-f2448c3fc926,Address,,2016-06-03 12:39:07.240769,2016-06-03 12:39:07.240309
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,75aa7dbe-3730-c844-cffc-cbe7a5c700fc,Organization,,2016-06-03 11:53:09.198593,2016-06-03 11:53:09.198136
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,80cf0a7a-4bba-44db-315c-0a7f7dee807d,Organization,,2016-06-03 11:51:08.655141,2016-06-03 11:51:08.654841
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,2107422d-5877-013e-f7dc-b92d94173b76,Organization,,2016-06-03 11:49:19.774677,2016-06-03 11:49:19.774222
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,b69a1126-c7e9-6586-1b5d-be8014b5326b,Organization,,2016-06-03 11:48:23.143128,2016-06-03 11:48:23.140491
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,380ebf24-08ac-f26b-86d3-caf119453d61,Organization,,2016-06-03 11:48:00.145374,2016-06-03 11:48:00.145064
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,f2f7a55b-7016-2c7f-0eb5-ff4c66ff937d,Organization,,2016-06-03 11:47:47.464175,2016-06-03 11:47:47.463799
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,b08a444b-e14d-eeb4-0da5-9790ffad9915,Organization,,2016-06-03 11:47:31.90536,2016-06-03 11:47:31.904846
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,83586afb-666a-ded0-f19a-1e0c3659e9f1,Organization,,2016-06-03 11:47:20.72958,2016-06-03 11:47:20.729247
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,966efef7-4761-e17c-5410-c807e402cbd1,Organization,,2016-06-03 11:47:04.599644,2016-06-03 11:47:04.599314
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,b526e7d0-0201-1863-444a-dd01273280e1,Organization,,2016-06-03 11:46:41.155853,2016-06-03 11:46:41.155352
5a683d33-56d6-1424-5e87-ba2d8b80b03d,sponsor,17e9a3e2-14a5-9e44-d659-b0de237f28c1,Organization,,2016-06-03 11:46:24.892925,2016-06-03 11:46:24.892594
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,21ecd85c-9fe9-dc24-2704-496bffbf8943,Person,,2016-06-03 11:43:03.055543,2016-06-03 11:43:03.054935
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,aed4e772-cdd6-29b4-4b46-65616c2dbea3,Person,,2016-06-03 11:39:59.918689,2016-06-03 11:39:59.91809
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,e975e764-1de2-dbcb-628d-736f288d341b,Person,,2016-06-03 11:36:07.659244,2016-06-03 11:36:07.658759
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,e63b5736-6ee2-4c96-fcbd-a5657c6cda31,Person,,2016-06-03 11:33:54.492173,2016-06-03 11:33:54.491801
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,7918fbfb-4995-93a8-6d28-e94e324ff0af,Person,,2016-06-03 11:32:47.905644,2016-06-03 11:32:47.905291
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,0a034199-9a2c-65d3-1ef2-69d645917c16,Person,,2016-06-03 11:30:44.776558,2016-06-03 11:30:44.775893
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,a9408862-d273-79c9-9e2d-f193db1c66c8,Person,,2016-06-03 11:28:56.886633,2016-06-03 11:28:56.88623
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,f6b0c800-5313-88e1-60de-cb6d3eb11426,Person,,2016-06-03 11:25:57.29987,2016-06-03 11:25:57.299502
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,09f0a7ad-6b48-22dc-1026-2d40b6480c38,Person,,2016-06-03 11:22:27.326154,2016-06-03 11:22:27.32532
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,10b49139-344b-abac-2beb-5ea8b175b825,Person,,2016-06-03 11:21:38.7985,2016-06-03 11:21:38.798189
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,9151d62d-dfa5-ded5-141f-e11867a30240,Person,,2016-06-03 11:21:14.567276,2016-06-03 11:21:14.566946
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,472a78bc-2d9d-dfb0-6c90-d04c79b1a9f0,Person,,2016-06-03 11:20:06.879578,2016-06-03 11:20:06.879186
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,a2d6074c-7d68-b9d7-b7f7-616b7af197f3,Person,,2016-06-03 11:18:06.690805,2016-06-03 11:18:06.690339
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,821cd870-2e48-4a16-df5f-40d4235ac2b8,Person,,2016-06-03 11:16:21.110002,2016-06-03 11:16:21.109599
5a683d33-56d6-1424-5e87-ba2d8b80b03d,speaker,44ba2bb2-b165-7e4b-5be0-272c78f5304a,Person,,2016-06-03 11:10:43.203965,2016-06-03 11:10:43.2035
